YrM,ff,infl,inflex,caputil,capgap,unr,unrgap,bond
"1994-4",3.5600000000000001,1.9580399909999999,2.2229024970000002,82.900000000000006,3.7575620767494087,6.4000000000000004,0.011764705882352899,6.9699999999999998
"1994-5",4.0099999999999998,1.793848997,2.1083447199999998,83.099999999999994,3.9575620767493973,6.0999999999999996,-0.28823529411764781,7.1799999999999997
"1994-6",4.25,1.999566408,2.2290262240000001,83.299999999999997,4.1575620767494001,6.0999999999999996,-0.28823529411764781,7.0999999999999996
"1994-7",4.2599999999999998,2.1566832040000001,2.2362226660000002,83.599999999999994,4.4575620767493973,6.0999999999999996,-0.28823529411764781,7.2999999999999998
"1994-8",4.4699999999999998,2.2076248879999998,2.1527687360000001,83.5,4.357562076749403,6,-0.38823529411764746,7.2400000000000002
"1994-9",4.7300000000000004,2.2119292339999999,2.152116339,83.700000000000003,4.5575620767494058,5.9000000000000004,-0.4882352941176471,7.46
"1994-10",4.7599999999999998,2.0684564640000001,2.2225028679999999,83.700000000000003,4.5575620767494058,5.7999999999999998,-0.58823529411764763,7.7400000000000002
"1994-11",5.29,2.0779133820000002,2.1574780840000001,84.200000000000003,5.0575620767494058,5.5999999999999996,-0.78823529411764781,7.96
"1994-12",5.4500000000000002,2.1211476880000002,2.1501148319999999,84.400000000000006,5.2575620767494087,5.5,-0.88823529411764746,7.8099999999999996
"1995-1",5.5300000000000002,2.2844769579999999,2.3136138910000001,85,5.857562076749403,5.5999999999999996,-0.78823529411764781,7.7800000000000002
"1995-2",5.9199999999999999,2.2252489010000001,2.2533707949999999,84.900000000000006,5.7575620767494087,5.4000000000000004,-0.9882352941176471,7.4699999999999998
"1995-3",5.9800000000000004,2.1270034689999999,2.1495038690000001,84.5,5.357562076749403,5.4000000000000004,-0.9882352941176471,7.2000000000000002
"1995-4",6.0499999999999998,2.26914112,2.2283889860000001,84.299999999999997,5.1575620767494001,5.7999999999999998,-0.58823529411764763,7.0599999999999996
"1995-5",6.0099999999999998,2.2711365639999999,2.1684745809999999,84,4.857562076749403,5.5999999999999996,-0.78823529411764781,6.6299999999999999
"1995-6",6,2.1203705319999999,2.0297138459999999,83.900000000000006,4.7575620767494087,5.5999999999999996,-0.78823529411764781,6.1699999999999999
"1995-7",5.8499999999999996,1.9293882849999999,1.9756942930000001,83.900000000000006,4.7575620767494087,5.7000000000000002,-0.68823529411764728,6.2800000000000002
"1995-8",5.7400000000000002,1.9212215479999999,2.1061264670000002,83.299999999999997,4.1575620767494001,5.7000000000000002,-0.68823529411764728,6.4900000000000002
"1995-9",5.7999999999999998,1.8786451230000001,2.086433424,84,4.857562076749403,5.5999999999999996,-0.78823529411764781,6.2000000000000002
"1995-10",5.7599999999999998,1.9666730880000001,2.0930355789999999,84,4.857562076749403,5.5,-0.88823529411764746,6.04
"1995-11",5.7999999999999998,1.773002948,1.9738493479999999,83.599999999999994,4.4575620767493973,5.5999999999999996,-0.78823529411764781,5.9299999999999997
"1995-12",5.5999999999999996,1.900547083,2.080810686,83.400000000000006,4.2575620767494087,5.5999999999999996,-0.78823529411764781,5.71
"1996-1",5.5599999999999996,1.9318708259999999,1.959607989,83.400000000000006,4.2575620767494087,5.5999999999999996,-0.78823529411764781,5.6500000000000004
"1996-2",5.2199999999999998,1.9182859000000001,1.9326243679999999,82.5,3.357562076749403,5.5,-0.88823529411764746,5.8099999999999996
"1996-3",5.3099999999999996,2.0349672060000001,1.920518921,83.400000000000006,4.2575620767494087,5.5,-0.88823529411764746,6.2699999999999996
"1996-4",5.2199999999999998,2.0709357009999998,1.8256651699999999,82.900000000000006,3.7575620767494087,5.5999999999999996,-0.78823529411764781,6.5099999999999998
"1996-5",5.2400000000000002,2.094901847,1.8340068300000001,83.299999999999997,4.1575620767494001,5.5999999999999996,-0.78823529411764781,6.7400000000000002
"1996-6",5.2699999999999996,2.0044391049999999,1.8338448620000001,83.5,4.357562076749403,5.2999999999999998,-1.0882352941176476,6.9100000000000001
"1996-7",5.4000000000000004,2.0930153260000002,1.8647940169999999,83.799999999999997,4.6575620767494001,5.5,-0.88823529411764746,6.8700000000000001
"1996-8",5.2199999999999998,1.977240892,1.7178801180000001,83.299999999999997,4.1575620767494001,5.0999999999999996,-1.2882352941176478,6.6399999999999997
"1996-9",5.2999999999999998,2.1804118149999998,1.877971724,83.400000000000006,4.2575620767494087,5.2000000000000002,-1.1882352941176473,6.8300000000000001
"1996-10",5.2400000000000002,2.2219989619999998,1.871021917,83.599999999999994,4.4575620767493973,5.2000000000000002,-1.1882352941176473,6.5300000000000002
"1996-11",5.3099999999999996,2.4051368979999999,1.9406141969999999,83.099999999999994,3.9575620767493973,5.4000000000000004,-0.9882352941176471,6.2000000000000002
"1996-12",5.29,2.3269406479999999,1.83728417,83.400000000000006,4.2575620767494087,5.4000000000000004,-0.9882352941176471,6.2999999999999998
"1997-1",5.25,2.2279545349999998,1.8214435840000001,83.5,4.357562076749403,5.2999999999999998,-1.0882352941176476,6.5800000000000001
"1997-2",5.1900000000000004,2.2802124140000002,1.897219915,83.200000000000003,4.0575620767494058,5.2000000000000002,-1.1882352941176473,6.4199999999999999
"1997-3",5.3899999999999997,2.0866813390000001,1.9065783519999999,83.799999999999997,4.6575620767494001,5.2000000000000002,-1.1882352941176473,6.6900000000000004
"1997-4",5.5099999999999998,1.885080769,1.963314386,84,4.857562076749403,5.0999999999999996,-1.2882352941176478,6.8899999999999997
"1997-5",5.5,1.6749530239999999,1.871259937,83.599999999999994,4.4575620767493973,4.9000000000000004,-1.4882352941176471,6.71
"1997-6",5.5599999999999996,1.7999238479999999,1.937536921,83.700000000000003,4.5575620767494058,5,-1.3882352941176475,6.4900000000000002
"1997-7",5.5199999999999996,1.64242372,1.812205936,83.599999999999994,4.4575620767493973,4.9000000000000004,-1.4882352941176471,6.2199999999999998
"1997-8",5.54,1.6257009929999999,1.685175198,83.799999999999997,4.6575620767494001,4.7999999999999998,-1.5882352941176476,6.2999999999999998
"1997-9",5.54,1.579843712,1.5833163770000001,84.200000000000003,5.0575620767494058,4.9000000000000004,-1.4882352941176471,6.21
"1997-10",5.5,1.4108600440000001,1.4999787010000001,84.400000000000006,5.2575620767494087,4.7000000000000002,-1.6882352941176473,6.0300000000000002
"1997-11",5.5199999999999996,1.238972902,1.401110461,84.599999999999994,5.4575620767493973,4.5999999999999996,-1.7882352941176478,5.8799999999999999
"1997-12",5.5,1.1070759450000001,1.4250791759999999,84.799999999999997,5.6575620767494001,4.7000000000000002,-1.6882352941176473,5.8099999999999996
"1998-1",5.5599999999999996,1.017862214,1.462758446,84.5,5.357562076749403,4.5999999999999996,-1.7882352941176478,5.54
"1998-2",5.5099999999999998,0.74866120599999997,1.331531714,84.400000000000006,5.2575620767494087,4.5999999999999996,-1.7882352941176478,5.5700000000000003
"1998-3",5.4900000000000002,0.65377411299999999,1.191733497,83.900000000000006,4.7575620767494087,4.7000000000000002,-1.6882352941176473,5.6500000000000004
"1998-4",5.4500000000000002,0.68702848500000002,1.1907165340000001,83.400000000000006,4.2575620767494087,4.2999999999999998,-2.0882352941176476,5.6399999999999997
"1998-5",5.4900000000000002,0.86652494400000002,1.211690527,83.200000000000003,4.0575620767494058,4.4000000000000004,-1.9882352941176471,5.6500000000000004
"1998-6",5.5599999999999996,0.66137973500000002,0.94694545200000002,83.200000000000003,4.0575620767494058,4.5,-1.8882352941176475,5.5
"1998-7",5.54,0.84621780800000002,1.1569164139999999,82.200000000000003,3.0575620767494058,4.5,-1.8882352941176475,5.46
"1998-8",5.5499999999999998,0.90047764100000005,1.386984786,81.400000000000006,2.2575620767494087,4.5,-1.8882352941176475,5.3399999999999999
