,Date,AAPL,GOOG,MSFT
"2367-1",2014-01-14,78.060000000000002,574.13,35.780000000000001
"2368-1",2014-01-15,79.620000000000005,573.74000000000001,36.759999999999998
"2369-1",2014-01-16,79.180000000000007,577.52999999999997,36.890000000000001
"2370-1",2014-01-17,77.239999999999995,574.69000000000005,36.380000000000003
"2371-1",2014-01-21,78.439999999999998,581.26999999999998,36.170000000000002
"2372-1",2014-01-22,78.790000000000006,581.92999999999995,35.93
"2373-1",2014-01-23,79.450000000000003,579.47000000000003,36.060000000000002
"2374-1",2014-01-24,78.010000000000005,561.35000000000002,36.799999999999997
"2375-1",2014-01-27,78.640000000000001,550.05999999999995,36.030000000000001
"2376-1",2014-01-28,72.359999999999999,560.94000000000005,36.270000000000003
"2377-1",2014-01-29,71.540000000000006,552.90999999999997,36.659999999999997
"2378-1",2014-01-30,71.400000000000006,567.13,36.859999999999999
"2379-1",2014-01-31,71.510000000000005,589.88999999999999,37.840000000000003
"2380-1",2014-02-03,71.650000000000006,566.14999999999998,36.479999999999997
"2381-1",2014-02-04,72.680000000000007,568.50999999999999,36.350000000000001
"2382-1",2014-02-05,73.230000000000004,571.02999999999997,35.82
"2383-1",2014-02-06,73.219999999999999,579.39999999999998,36.18
"2384-1",2014-02-07,74.239999999999995,588.13,36.560000000000002
"2385-1",2014-02-10,75.569999999999993,585.88,36.799999999999997
"2386-1",2014-02-11,76.569999999999993,594.49000000000001,37.18
"2387-1",2014-02-12,76.560000000000002,592.75,37.469999999999999
"2388-1",2014-02-13,77.780000000000001,599.35000000000002,37.609999999999999
"2389-1",2014-02-14,77.709999999999994,600.79999999999995,37.619999999999997
"2390-1",2014-02-18,78,604.83000000000004,37.420000000000002
"2391-1",2014-02-19,76.769999999999996,600.57000000000005,37.509999999999998
"2392-1",2014-02-20,75.879999999999995,601.45000000000005,37.75
"2393-1",2014-02-21,75.040000000000006,601.28999999999996,37.979999999999997
"2394-1",2014-02-24,75.359999999999999,605.64999999999998,37.689999999999998
"2395-1",2014-02-25,74.579999999999998,609.38999999999999,37.539999999999999
"2396-1",2014-02-26,73.909999999999997,609.47000000000003,37.469999999999999
"2397-1",2014-02-27,75.379999999999995,609,37.859999999999999
"2398-1",2014-02-28,75.180000000000007,607.22000000000003,38.310000000000002
"2399-1",2014-03-03,75.390000000000001,600.74000000000001,37.780000000000001
"2400-1",2014-03-04,75.890000000000001,606.85000000000002,38.409999999999997
"2401-1",2014-03-05,76.049999999999997,608.51999999999998,38.109999999999999
"2402-1",2014-03-06,75.819999999999993,609.20000000000005,38.149999999999999
"2403-1",2014-03-07,75.780000000000001,606.78999999999996,37.899999999999999
"2404-1",2014-03-10,75.849999999999994,605.17999999999995,37.82
"2405-1",2014-03-11,76.579999999999998,599.39999999999998,38.020000000000003
"2406-1",2014-03-12,76.659999999999997,603.04999999999995,38.270000000000003
"2407-1",2014-03-13,75.810000000000002,593.94000000000005,37.890000000000001
"2408-1",2014-03-14,74.959999999999994,585.80999999999995,37.700000000000003
"2409-1",2014-03-17,75.25,595.45000000000005,38.049999999999997
"2410-1",2014-03-18,75.909999999999997,605.01999999999998,39.549999999999997
"2411-1",2014-03-19,75.890000000000001,599.02999999999997,39.270000000000003
"2412-1",2014-03-20,75.530000000000001,597.98000000000002,40.329999999999998
"2413-1",2014-03-21,76.120000000000005,590.92999999999995,40.159999999999997
"2414-1",2014-03-24,77.030000000000001,578.38999999999999,40.5
"2415-1",2014-03-25,77.859999999999999,578.77999999999997,40.340000000000003
"2416-1",2014-03-26,77.109999999999999,565.41999999999996,39.789999999999999
"2417-1",2014-03-27,76.780000000000001,556.58000000000004,39.359999999999999
"2418-1",2014-03-28,76.689999999999998,559.50999999999999,40.299999999999997
"2419-1",2014-03-31,76.680000000000007,556.70000000000005,40.990000000000002
"2420-1",2014-04-01,77.379999999999995,566.88,41.420000000000002
"2421-1",2014-04-02,77.510000000000005,566.98000000000002,41.350000000000001
"2422-1",2014-04-03,76.969999999999999,569.74000000000001,41.009999999999998
"2423-1",2014-04-04,75.969999999999999,543.13999999999999,39.869999999999997
"2424-1",2014-04-07,74.780000000000001,538.14999999999998,39.799999999999997
"2425-1",2014-04-08,74.780000000000001,554.89999999999998,39.82
"2426-1",2014-04-09,75.760000000000005,564.13999999999999,40.469999999999999
"2427-1",2014-04-10,74.780000000000001,540.95000000000005,39.359999999999999
"2428-1",2014-04-11,74.230000000000004,530.60000000000002,39.210000000000001
"2429-1",2014-04-14,74.530000000000001,532.51999999999998,39.18
"2430-1",2014-04-15,73.989999999999995,536.44000000000005,39.75
"2431-1",2014-04-16,74.140000000000001,556.53999999999996,40.399999999999999
"2432-1",2014-04-17,74.989999999999995,536.10000000000002,40.009999999999998
"2433-1",2014-04-21,75.879999999999995,528.62,39.939999999999998
